0.67032,81,10,15,0.22,8,2,Thu,7.066666667,58,1
0.39991,73,10,13,0,6,0,Mon,6.666666667,67,0
0.53191,65,10,12,0,5,0,Fri,8.3,63,0
0.51441,55,10,6,0,1,0,Thu,17.96666667,67,1
0.43746,69,10,9,0,5,0,Wed,8.183333333,68,0
0.451,77,10,6,0.1,7,2,Mon,9.116666667,56,1
0.48277,67,10,9,0,2,0,Wed,18.33333333,67,0
0.37521,69,10,13,0,5,0,Fri,15.65,67,0
0.44983,64,10,20,0,1,0,Wed,14.55,62,0
0.79628,61,10,8,0,5,0,Thu,9.266666667,60,0
0.39991,80,9,11,0.65,7,2,Tue,9.133333333,56,0
0.38632,72,10,19,0,4,0,Wed,15.18333333,68,0
0.46099,57,10,6,0,2,0,Thu,7.583333333,72,1
0.35379,68,10,13,0,5,0,Thu,20.08333333,65,1
0.55166,74,10,11,0,5,0,Thu,8.35,68,2
0.55117,74,10,9,0,4,0,Thu,12.88333333,68,0
0.39991,69,10,8,0,5,0,Thu,18.73333333,54,0
0.48189,48,10,2,0,3,0,Tue,18.41666667,56,0
0.55839,71,10,12,0,6,0,Thu,18.6,66,1
0.54102,82,9,6,0,4,1,Fri,11.91666667,57,1
0.55839,74,10,11,0,5,0,Thu,17.3,68,0
0.35379,48,10,2,0,3,0,Tue,17.58333333,56,1
0.7246,79,10,5,0,4,0,Wed,7.766666667,57,1
0.38202,66,10,7,0,4,0,Tue,16.13333333,58,2
0.36608,71,10,10,0,7,0,Mon,17.33333333,67,0
0.39991,75,10,6,0,7,0,Thu,15.71666667,56,1
0.54102,66,10,7,0,2,0,Wed,14.71666667,57,0
0.65663,78,10,11,0,6,0,Sat,22.71666667,66,3
0.451,73,9,8,0,5,0,Mon,7.616666667,59,0
0.44983,66,10,13,0,5,0,Sun,14.73333333,61,0
0.55117,72,10,9,0,4,0,Sat,23.8,56,0
0.43617,69,10,9,0,5,0,Wed,7.85,67,0
0.65663,73,7,3,0,3,1,Tue,9.733333333,50,0
0.67032,64,10,3,0,1,0,Sat,11.26666667,57,3
0.47853,71,10,12,0,6,0,Thu,16.98333333,66,1
0.79628,71,10,12,0,6,0,Mon,16.98333333,68,1
0.47853,65,10,4,0,5,0,Fri,17.06666667,62,0
0.46099,65,8,13,0.74,8,2,Fri,16.28333333,59,2
0.48189,77,10,8,0,4,0,Wed,19.65,64,0
0.55117,73,9,10,0,5,0,Mon,1.1,59,0
0.37521,53,10,7,0,0,0,Wed,17.36666667,68,0
0.7246,63,10,6,0,4,0,Thu,6.933333333,55,1
0.35379,72,10,11,0,8,0,Sun,7.016666667,67,3
0.48277,65,10,6,0,1,0,Mon,18.83333333,58,1
0.48189,80,10,9,0,4,0,Thu,17.66666667,62,2
0.39991,70,10,9,0,6,0,Tue,6.733333333,65,0
0.40089,46,10,7,0,0,0,Fri,15.38333333,66,0
0.53191,61,10,8,0,4,0,Thu,6.65,64,1
0.36612,64,10,9,0,3,0,Mon,17.18333333,70,0
0.54102,75,9,6,0,4,0,Fri,17.08333333,54,0
0.48277,76,10,9,0,7,0,Mon,8.266666667,62,0
0.55166,56,8,3,0,3,0,Fri,7.983333333,55,0
0.51441,66,9,5,0,1,0,Wed,14.2,68,9
0.55117,67,10,7,0,1,0,Mon,8.55,59,0
0.39991,90,8,7,0.64,8,2,Thu,11.65,50,0
0.53191,63,10,7,0,2,0,Thu,19.38333333,73,0
0.46099,72,10,10,0,5,0,Mon,0.5,65,3
0.79628,69,10,9,0,4,0,Sun,11.65,61,1
0.46099,66,10,19,0,1,0,Tue,11.98333333,65,1
0.36608,73,10,9,0,6,0,Thu,12.45,57,1
0.7246,64,10,3,0,1,0,Sat,13.55,57,0
0.38632,60,10,18,0,3,0,Tue,10.85,58,0
0.43738,64,10,8,0,3,0,Sat,23.48333333,58,1
0.38202,72,10,9,0,4,0,Thu,14.4,68,2
0.7246,68,10,13,0,4,0,Thu,19.76666667,68,1
0.36612,44,10,4,0,1,0,Tue,13.18333333,61,0
0.43559,69,7,10,0,1,0,Mon,9.666666667,70,0
0.39991,60,6,3,0,6,0,Tue,15.31666667,53,3
0.65663,68,10,8,0.01,3,0,Sun,11.98333333,57,1
0.40203,71,10,8,0,3,1,Sat,13.85,68,3
0.36608,70,10,3,0,1,0,Fri,13.33333333,58,0
0.65663,66,10,10,0,4,0,Fri,14.83333333,64,5
0.55166,61,10,5,0,1,0,Thu,7.866666667,62,0
0.7246,73,10,11,0,6,0,Sat,18.48333333,66,2
0.48277,80,6,14,3.12,8,2,Thu,15.43333333,57,0
0.47375,69,10,8,0,3,0,Fri,12.45,56,0
0.51441,81,5,4,0.01,3,1,Fri,17.73333333,60,1
0.36612,67,10,9,0,1,1,Sat,15.03333333,60,0
0.451,45,10,6,0,2,0,Thu,14.83333333,71,0
0.39991,76,10,9,0,7,0,Mon,11.28333333,62,0
0.65663,78,10,9,0,5,0,Tue,20.05,63,7
0.67032,69,7,10,0,1,0,Mon,17.91666667,70,1
0.7246,85,8,14,1.09,8,2,Mon,10.86666667,53,0
0.65663,70,10,14,0,5,0,Mon,14.36666667,61,3
0.46099,50,10,8,0,1,0,Wed,11.11666667,59,0
0.67032,79,10,7,0,5,0,Fri,15.96666667,66,1
0.44983,70,10,11,0,6,0,Fri,20.55,66,0
0.7246,72,9,5,0,7,0,Mon,9.766666667,58,0
0.54976,63,10,11,0,5,0,Mon,10.23333333,68,1
0.38632,56,10,4,0.11,7,2,Wed,8.583333333,61,0
0.48189,66,10,9,0,4,0,Mon,18.33333333,69,0
0.54102,77,9,9,0,3,0,Sat,14.41666667,65,9
0.67032,66,10,8,0,3,0,Tue,17.38333333,70,7
0.53191,71,9,8,0,4,0,Fri,8.733333333,66,3
0.7246,69,10,4,0,2,0,Mon,14.95,57,1
0.55117,60,10,6,0,3,0,Sun,8.816666667,63,1
0.38632,67,10,10,0,4,0,Wed,16.13333333,68,0
0.46099,64,10,5,0,1,0,Wed,8.516666667,55,0
0.55166,43,10,5,0,1,0,Tue,6.7,74,1
0.35379,80,10,8,0,5,0,Tue,19.28333333,55,0
0.54102,66,9,5,0,1,0,Wed,7.666666667,68,0
0.43746,59,10,2,0,0,0,Sat,16.33333333,52,4
0.35379,56,10,4,0.11,7,2,Wed,18.15,61,1
0.54976,87,7,2,0,3,1,Mon,8.9,49,0
0.79628,51,9,5,0,0,0,Thu,8.333333333,57,1
0.55166,68,9,9,0.01,5,2,Mon,19.16666667,62,0
0.35379,77,10,8,0,3,1,Wed,20.53333333,60,0
0.54976,75,10,6,0,7,0,Thu,9.533333333,56,1
0.39991,48,10,13,0,1,0,Tue,15.91666667,57,0
0.79628,68,10,9,0,3,0,Wed,19.58333333,58,1
0.55166,72,10,7,0,5,0,Tue,17.05,65,1
0.67032,70,10,9,0,3,0,Mon,16.46666667,67,3
0.38202,53,10,7,0,0,0,Wed,18.33333333,68,0
0.55166,76,10,3,0,4,1,Mon,7.366666667,49,2
0.53191,87,7,2,0,3,1,Mon,8.916666667,49,0
0.36612,58,10,4,0,1,0,Wed,20.15,68,0
0.39991,61,10,8,0,5,0,Thu,7.833333333,60,0
0.55166,71,10,10,0.05,6,0,Mon,8.483333333,59,0
0.54976,69,10,8,0,4,0,Wed,8.95,69,0
0.35379,70,10,9,0,3,0,Mon,10.81666667,67,0
0.40203,70,10,10,0,6,0,Fri,11.86666667,65,1
0.39991,64,10,16,0,1,0,Tue,6.516666667,62,0
0.7246,69,10,9,0,4,0,Mon,12.68333333,67,2
0.43746,65,10,9,0,3,0,Mon,7.983333333,71,0
0.43746,61,9,7,0,0,0,Sun,16,70,2
0.35379,72,10,14,0.01,4,0,Wed,9.1,57,0
0.53191,64,10,5,0,1,0,Wed,17.16666667,55,0
0.40089,71,10,8,0,5,1,Fri,14.53333333,63,2
0.67032,48,10,2,0,3,0,Tue,9.766666667,56,1
0.36612,69,10,9,0,5,0,Tue,18.31666667,59,0
0.54102,71,10,5,0,2,0,Sun,17.13333333,61,0
0.55166,64,10,12,0,4,0,Wed,19.4,58,0
0.38632,70,10,7,0,4,0,Sat,8.75,60,0
0.40203,60,10,7,0,1,0,Tue,20.45,60,0
0.54976,69,9,11,0,3,0,Fri,17.91666667,66,0
0.36612,69,10,9,0,4,0,Fri,13.48333333,59,0
0.54976,68,10,5,0,0,0,Thu,11.53333333,65,3
0.43559,63,10,7,0,0,0,Fri,12.3,60,0
0.65663,80,10,15,0,6,0,Fri,11.8,62,1
0.55117,75,8,6,0.15,8,2,Wed,7.733333333,57,0
0.7246,70,10,9,0,6,0,Tue,17.65,65,0
0.38632,76,9,10,0.01,8,2,Thu,8.716666667,63,0
0.55839,71,10,4,0,3,1,Tue,17.21666667,54,0
0.40089,75,10,11,0,4,0,Thu,17.2,68,2
0.7246,69,10,9,0,4,0,Fri,9.416666667,62,1
0.54976,77,8,7,0,3,1,Sun,11.83333333,55,1
0.36608,70,10,13,0,2,0,Fri,20.86666667,69,3
0.65663,72,9,5,0,7,0,Mon,18.55,58,0
0.54102,73,10,13,0,6,0,Mon,16.98333333,67,0
0.38632,74,10,10,0,3,0,Fri,15.91666667,61,0
0.43559,83,8,3,0,4,0,Mon,7.683333333,54,0
0.38632,90,9,7,0.63,7,2,Wed,15,55,0
0.451,75,10,8,0,4,0,Wed,10.78333333,59,0
0.451,73,9,8,0,5,0,Mon,19.21666667,59,0
0.55166,69,10,14,0,4,0,Tue,18.13333333,51,0
0.67032,77,10,16,0,7,0,Sat,14.26666667,62,4
0.67032,90,8,7,0.64,8,2,Thu,8.683333333,50,1
0.43617,72,10,19,0,4,0,Wed,17.45,68,0
0.43559,71,10,10,0,5,0,Wed,8.583333333,68,0
0.39547,80,10,9,0,6,0,Fri,11.76666667,61,0
0.39991,58,10,11,0,1,0,Tue,18.68333333,61,1
0.451,69,10,2,0,1,0,Wed,15.68333333,51,0
0.48277,75,10,4,0.01,5,1,Thu,13.58333333,64,1
0.36608,69,10,19,0.08,5,2,Fri,17.56666667,58,1
0.55839,74,10,16,0,3,0,Mon,17.31666667,65,0
0.451,63,10,9,0,2,0,Sat,12.4,67,0
0.38202,76,10,9,0,7,0,Mon,10.03333333,62,0
0.79628,60,10,3,0,1,0,Wed,15.83333333,48,1
0.46099,73,10,10,0,3,0,Sun,15.05,62,2
0.67032,90,8,9,1.18,8,2,Tue,17.63333333,58,2
0.38632,67,10,7,0,4,0,Tue,9.45,50,1
0.46099,72,10,10,0,5,0,Mon,20.65,65,0
0.451,54,10,2,0,1,0,Sun,20.96666667,55,1
0.48277,77,10,9,0,6,0,Tue,13.78333333,58,1
0.55166,70,10,10,0,4,0,Thu,7.816666667,70,0
0.35379,44,10,4,0,1,0,Tue,13.2,61,0
0.47853,74,10,7,0,1,0,Sat,8.083333333,54,0
0.39991,70,10,13,0,6,0,Fri,7.45,57,0
0.39991,78,7,3,0,3,0,Wed,22.21666667,49,0
0.38632,84,8,5,0,7,0,Thu,19.53333333,56,0
0.65663,43,10,5,0,1,0,Tue,16.45,74,0
0.39991,82,9,6,0,4,1,Fri,7.4,57,1
0.36608,70,10,7,0,3,0,Sun,3.516666667,66,1
0.451,72,10,22,0,3,0,Tue,19.56666667,63,0
0.55166,68,10,11,0,4,0,Tue,16.55,60,0
0.55166,72,10,11,0,5,0,Tue,7.4,57,1
0.43738,73,9,13,0,3,0,Sat,15.58333333,57,3
0.39991,75,10,9,0,7,0,Fri,8.883333333,58,0
0.54976,58,10,11,0,1,0,Tue,19.5,61,0
0.43617,50,10,6,0,4,0,Mon,17.26666667,57,0
0.451,67,10,10,0,4,0,Wed,12.11666667,68,1
0.39547,65,10,12,0,5,0,Fri,9.7,63,0
0.54102,71,10,4,0,1,0,Sun,10.76666667,55,1
0.54102,74,7,4,0,7,0,Fri,8,55,0
0.54976,80,7,11,0.02,6,3,Wed,7.433333333,55,1
0.40089,71,10,8,0,4,0,Wed,17.3,61,4
0.37521,72,10,5,0.02,5,2,Wed,18.06666667,58,0
0.36612,86,5,5,0.01,3,1,Mon,23.51666667,56,0
0.36608,71,9,12,0,5,0,Tue,16.98333333,62,0
0.65663,66,10,12,0,1,0,Fri,8.083333333,58,0
0.79628,80,9,8,0.01,6,2,Thu,8.066666667,58,1
0.54976,69,10,10,0,4,0,Fri,8.083333333,69,0
0.35379,69,10,11,0,3,0,Mon,20.46666667,51,0
0.67032,43,10,6,0,2,0,Wed,11.93333333,75,2
0.36222,57,10,4,0,0,0,Thu,21.23333333,56,0
0.39547,60,10,10,0,1,0,Wed,18.58333333,66,0
0.55839,52,10,6,0,2,0,Wed,17.55,59,0
0.65663,70,10,7,0,2,0,Sun,12.31666667,53,1
0.46099,57,10,6,0,2,0,Thu,16.88333333,72,1
0.55117,57,10,4,0,0,0,Fri,8.75,63,0
0.55839,70,10,10,0,5,0,Thu,17.96666667,58,1
0.48277,68,10,13,0,4,0,Thu,17.13333333,68,2
0.54976,68,10,9,0,7,0,Tue,8.983333333,62,1
0.37521,65,10,6,0,4,0,Thu,20.01666667,56,0
0.46099,90,8,7,0.64,8,2,Thu,8.766666667,50,0
0.7246,69,10,10,0,2,0,Fri,15.68333333,66,2
0.55117,67,10,3,0,2,0,Sun,15.31666667,58,4
0.48189,64,10,12,0,4,0,Wed,13.6,58,0
0.47375,64,10,4,0,6,0,Tue,18.13333333,57,0
0.53191,71,10,9,0,4,0,Fri,8.083333333,69,1
0.67032,71,10,7,0,2,0,Sat,11.68333333,56,3
0.47853,58,10,10,0,0,0,Thu,18,67,1
0.38202,64,10,4,0,6,0,Tue,15.93333333,57,1
0.39991,59,10,10,0,2,0,Tue,6.883333333,62,1
0.55166,85,8,12,0.25,8,2,Fri,8.216666667,56,0
0.43746,71,10,10,0,7,0,Mon,8.95,67,0
0.65663,46,10,7,0,0,0,Fri,11.8,66,2
0.65663,66,10,5,0,6,0,Sat,20.3,66,3
0.55839,69,9,8,0,1,0,Fri,22.51666667,67,2
0.65663,71,9,8,0,3,0,Sat,17.93333333,63,2
0.451,64,10,9,0,3,0,Mon,19.66666667,70,0
0.43559,72,10,7,0,5,0,Tue,16.2,65,0
0.37521,68,10,2,0,3,0,Thu,18.58333333,58,0
0.451,69,9,1,0,3,0,Wed,15.53333333,49,2
0.43746,73,9,13,0,3,0,Sat,18.11666667,57,2
0.38202,73,10,11,0,6,0,Mon,9.483333333,60,1
0.67032,48,10,13,0,1,0,Tue,7.066666667,57,0
0.65663,60,10,8,0,2,0,Wed,17.01666667,60,0
0.65663,80,10,8,0,5,0,Tue,16.58333333,55,0
0.7246,63,10,9,0.01,6,2,Fri,8.8,63,0
0.38632,76,10,10,0,6,0,Sat,12.5,64,5
0.67032,46,10,5,0,0,0,Wed,15.91666667,46,0
0.55166,86,10,3,0,4,0,Sat,8.7,52,0
0.46099,92,7,6,0,6,1,Wed,16.68333333,51,0
0.69734,69,9,1,0,5,0,Wed,7.966666667,55,0
0.53191,47,10,5,0,0,0,Fri,21.91666667,72,3
0.54976,75,8,6,0.15,8,2,Wed,18.2,57,0
0.43559,73,10,11,0,6,0,Sun,15.25,68,1
0.451,73,9,10,0,5,0,Mon,8.533333333,59,0
0.53191,75,8,6,0.15,8,2,Wed,17.93333333,57,2
0.48277,62,10,5,0,3,0,Sat,11.08333333,47,5
0.39547,86,5,5,0.01,3,1,Mon,17.18333333,56,0
0.36608,68,10,11,0,4,0,Tue,17.03333333,60,0
0.7246,86,6,2,0,2,1,Tue,9.633333333,52,1
0.48277,61,10,3,0,2,0,Wed,15.85,60,0
0.54102,35,10,7,0,1,0,Mon,7.966666667,54,0
0.48277,69,10,10,0,0,0,Wed,18.56666667,70,2
0.38202,60,10,3,0,1,0,Wed,13.66666667,48,0
0.55117,61,10,8,0,5,0,Thu,13.11666667,60,0
0.43617,57,10,6,0,2,0,Thu,13.43333333,72,0
0.55166,65,10,9,0.29,6,2,Fri,9.316666667,45,1
0.53191,53,10,4,0,0,0,Sun,16.08333333,69,2
0.46099,70,10,10,0,5,0,Thu,20.08333333,58,1
0.54976,74,9,9,0.01,6,2,Wed,17.78333333,71,0
0.38632,71,10,4,0,1,0,Tue,10.06666667,57,1
0.46099,66,10,9,0,4,0,Mon,8.916666667,69,0
0.43559,47,10,13,0,0,0,Thu,9.333333333,62,1
0.36222,70,10,6,0,3,0,Tue,12.15,67,0
0.55166,69,10,4,0,3,0,Thu,19.11666667,61,0
0.43738,76,8,2,0,6,0,Thu,10.08333333,52,1
0.38632,66,10,10,0,3,0,Sun,15.83333333,66,0
0.39991,70,10,5,0,3,0,Wed,18.08333333,55,1
0.55166,73,10,13,0,6,0,Tue,8.2,67,1
0.43617,63,10,9,0,5,0,Mon,17.95,59,0
0.38202,60,10,18,0,3,0,Tue,17.06666667,58,1
0.44983,65,10,4,0,5,0,Fri,16.96666667,62,1
0.79628,55,10,6,0,1,0,Thu,8.516666667,67,0
0.7246,69,10,8,0,3,0,Wed,17.33333333,67,0
0.43746,53,10,10,0,2,0,Sun,13.38333333,42,1
0.79628,67,10,3,0,2,0,Sun,8.333333333,58,1
0.55839,56,10,7,0,1,0,Tue,16.01666667,62,1
0.55166,69,10,8,0,5,0,Thu,18.86666667,54,1
0.65663,57,9,1,0,0,0,Sat,17.6,55,1
0.54976,67,10,9,0,4,0,Thu,18.21666667,62,0
0.40203,65,10,8,0,2,0,Fri,17.6,64,0
0.54102,51,10,6,0,0,0,Thu,17.13333333,70,1
0.55839,66,10,4,0,5,0,Fri,17.61666667,61,1
0.54102,75,9,8,0.15,5,2,Tue,8.783333333,54,0
0.46099,76,10,11,0,6,0,Thu,9.466666667,67,1
0.54976,76,9,6,0,3,0,Thu,16.18333333,56,0
0.43746,56,10,9,0,0,0,Mon,6.416666667,56,0
0.35379,73,9,10,0,3,0,Thu,17.38333333,59,0
0.54102,63,10,7,0,2,0,Fri,8.95,56,0
0.54976,78,10,3,0,4,0,Wed,7.433333333,53,1
0.79628,64,9,1,0,1,0,Mon,9.783333333,52,0
0.54976,72,10,9,0,4,0,Sat,10.38333333,56,0
0.40203,64,10,9,0,0,0,Mon,9.9,68,0
0.35379,53,10,5,0,2,0,Wed,20.8,73,1
0.38632,64,10,8,0,3,0,Sat,13.68333333,58,0
0.7246,64,10,4,0,6,0,Tue,8,57,1
0.55839,73,10,3,0,2,1,Wed,17.01666667,53,0
0.36608,69,10,9,0,4,0,Mon,17.58333333,67,0
0.36222,77,6,22,0.91,8,2,Fri,9.05,61,0
0.69734,74,10,14,0,6,0,Wed,16.85,68,2
0.67032,68,10,5,0,0,0,Thu,8.75,65,0
0.39991,65,10,9,0,0,0,Sat,18.53333333,62,0
0.7246,58,10,5,0,2,1,Tue,7.983333333,50,0
0.69734,53,10,11,0,0,0,Thu,10.03333333,62,2
0.7246,83,8,2,0,7,1,Tue,8.166666667,59,0
0.38202,65,10,9,0.29,6,2,Fri,14.38333333,45,0
0.46099,52,10,10,0,0,0,Thu,17.78333333,59,0
0.43738,70,10,8,0,3,0,Fri,18.76666667,58,0
0.7246,68,10,13,0,4,0,Thu,17.96666667,68,1
0.7246,69,9,9,0,4,0,Sat,19.05,66,0
0.43617,65,9,6,0,4,0,Wed,8.066666667,69,0
0.43738,67,10,14,0,2,0,Sat,12.76666667,56,0
0.55166,61,10,8,0,4,0,Thu,7.85,64,1
0.7246,50,10,8,0,1,0,Wed,8,59,1
0.67032,70,10,6,0,1,1,Tue,6.7,60,1
0.54976,77,10,6,0.1,7,2,Mon,16.56666667,56,0
0.55117,63,10,8,0,0,0,Fri,14.65,56,0
0.43746,63,10,9,0,2,0,Sat,12.43333333,67,1
